date,deck_name,format,archetype,author,url,maindeck_cards,sideboard_cards
2026-04-13,Dimir Tempo,legacy,Dimir Tempo,,https://www.mtggoldfish.com/archetype/legacy-dimir-tempo,,"[{""card_name"": ""Force of Negation"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.6, ""percentage"": 94}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.8, ""percentage"": 91}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 1.9, ""percentage"": 78}, {""card_name"": ""Toxic Deluge"", ""avg_count"": 1.4, ""percentage"": 73}, {""card_name"": ""Sheoldred's Edict"", ""avg_count"": 1.7, ""percentage"": 58}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.8, ""percentage"": 54}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.1, ""percentage"": 41}, {""card_name"": ""Engineered Explosives"", ""avg_count"": 1.5, ""percentage"": 39}, {""card_name"": ""Dauthi Voidwalker"", ""avg_count"": 1.8, ""percentage"": 35}]"
2026-04-13,Oops All Spells,legacy,Oops All Spells,,https://www.mtggoldfish.com/archetype/legacy-oops-all-spells,,"[{""card_name"": ""Force of Vigor"", ""avg_count"": 4.0, ""percentage"": 74}, {""card_name"": ""Goblin Charbelcher"", ""avg_count"": 3.9, ""percentage"": 63}, {""card_name"": ""Leyline of the Void"", ""avg_count"": 3.8, ""percentage"": 45}, {""card_name"": ""Progenitus"", ""avg_count"": 1.0, ""percentage"": 42}, {""card_name"": ""Reanimate"", ""avg_count"": 2.2, ""percentage"": 35}]"
