date,deck_name,format,archetype,author,url,maindeck_cards,sideboard_cards
2026-08-11,Mono White Initiative,legacy,Mono White Initiative,,https://www.mtggoldfish.com/archetype/legacy-mono-white-initiative,"[{""card_name"": ""Thalia, Guardian of Thraben"", ""avg_count"": 4.0, ""percentage"": 91}, {""card_name"": ""Anointed Peacekeeper"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Archon of Emeria"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Clarion Conqueror"", ""avg_count"": 4.0, ""percentage"": 71}, {""card_name"": ""Seasoned Dungeoneer"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Witch Enchanter"", ""avg_count"": 3.6, ""percentage"": 100}, {""card_name"": ""Chalice of the Void"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Chrome Mox"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Sheltered by Ghosts"", ""avg_count"": 3.7, ""percentage"": 97}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Cavern of Souls"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""City of Traitors"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Karakas"", ""avg_count"": 2.0, ""percentage"": 97}, {""card_name"": ""Plains"", ""avg_count"": 2.0, ""percentage"": 97}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}]","[{""card_name"": ""Swords to Plowshares"", ""avg_count"": 3.9, ""percentage"": 35}, {""card_name"": ""Containment Priest"", ""avg_count"": 3.6, ""percentage"": 100}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 3.5, ""percentage"": 97}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 2.8, ""percentage"": 88}, {""card_name"": ""Trinisphere"", ""avg_count"": 3.9, ""percentage"": 74}]"
2026-08-11,Blue Artifacts,legacy,Blue Artifacts,,https://www.mtggoldfish.com/archetype/legacy-blue-artifacts,"[{""card_name"": ""Emry, Lurker of the Loch"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thought Monitor"", ""avg_count"": 2.8, ""percentage"": 68}, {""card_name"": ""Chalice of the Void"", ""avg_count"": 3.6, ""percentage"": 96}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Mishra's Bauble"", ""avg_count"": 4.0, ""percentage"": 96}, {""card_name"": ""Mox Opal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Urza's Bauble"", ""avg_count"": 3.3, ""percentage"": 96}, {""card_name"": ""Skateboard"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""The Fantasticar"", ""avg_count"": 3.9, ""percentage"": 96}, {""card_name"": ""Does Machines"", ""avg_count"": 3.0, ""percentage"": 93}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 96}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.9, ""percentage"": 96}, {""card_name"": ""Island"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Seat of the Synod"", ""avg_count"": 4.0, ""percentage"": 96}, {""card_name"": ""Urza's Saga"", ""avg_count"": 4.0, ""percentage"": 100}]","[{""card_name"": ""Tormod's Crypt"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Walking Ballista"", ""avg_count"": 2.2, ""percentage"": 57}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.4, ""percentage"": 96}, {""card_name"": ""Haywire Mite"", ""avg_count"": 1.0, ""percentage"": 89}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 82}, {""card_name"": ""Pyrite Spellbomb"", ""avg_count"": 1.0, ""percentage"": 64}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 1.8, ""percentage"": 36}, {""card_name"": ""Dismember"", ""avg_count"": 2.5, ""percentage"": 93}, {""card_name"": ""Force of Negation"", ""avg_count"": 2.7, ""percentage"": 100}]"
2026-08-11,Reanimator,legacy,Reanimator,,https://www.mtggoldfish.com/archetype/legacy-reanimator,"[{""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Koma, World-Eater"", ""avg_count"": 2.1, ""percentage"": 33}, {""card_name"": ""Raph & Mikey, Troublemakers"", ""avg_count"": 1.4, ""percentage"": 52}, {""card_name"": ""Archon of Cruelty"", ""avg_count"": 2.1, ""percentage"": 67}, {""card_name"": ""Griselbrand"", ""avg_count"": 2.8, ""percentage"": 79}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 73}, {""card_name"": ""Animate Dead"", ""avg_count"": 3.4, ""percentage"": 97}, {""card_name"": ""Bayou"", ""avg_count"": 1.7, ""percentage"": 39}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 1.8, ""percentage"": 97}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.4, ""percentage"": 39}, {""card_name"": ""Island"", ""avg_count"": 1.2, ""percentage"": 55}, {""card_name"": ""Marsh Flats"", ""avg_count"": 1.4, ""percentage"": 58}, {""card_name"": ""Polluted Delta"", ""avg_count"": 3.4, ""percentage"": 97}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.2, ""percentage"": 36}, {""card_name"": ""Swamp"", ""avg_count"": 1.7, ""percentage"": 97}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.6, ""percentage"": 97}, {""card_name"": ""Underground Mortuary"", ""avg_count"": 1.0, ""percentage"": 39}, {""card_name"": ""Underground Sea"", ""avg_count"": 2.6, ""percentage"": 97}, {""card_name"": ""Verdant Catacombs"", ""avg_count"": 2.0, ""percentage"": 39}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 1.9, ""percentage"": 58}, {""card_name"": ""Fatal Push"", ""avg_count"": 2.5, ""percentage"": 58}, {""card_name"": ""Chain of Smog"", ""avg_count"": 4.0, ""percentage"": 39}, {""card_name"": ""Witherbloom Apprentice"", ""avg_count"": 4.0, ""percentage"": 39}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.6, ""percentage"": 36}, {""card_name"": ""Show and Tell"", ""avg_count"": 3.9, ""percentage"": 88}]"
2026-08-11,Sewer Cam Combo,legacy,Sewer Cam Combo,,https://www.mtggoldfish.com/archetype/legacy-sewer-cam-combo,"[{""card_name"": ""Goblin Welder"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Goblin Engineer"", ""avg_count"": 3.8, ""percentage"": 88}, {""card_name"": ""Loki, God of Mischief"", ""avg_count"": 3.0, ""percentage"": 98}, {""card_name"": ""Emry, Lurker of the Loch"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Phyrexian Dragon Engine"", ""avg_count"": 1.0, ""percentage"": 88}, {""card_name"": ""Pinnacle Emissary"", ""avg_count"": 2.1, ""percentage"": 79}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Mishra's Bauble"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Mox Opal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Urza's Bauble"", ""avg_count"": 3.0, ""percentage"": 92}, {""card_name"": ""Chromatic Star"", ""avg_count"": 1.0, ""percentage"": 71}, {""card_name"": ""Sewer-veillance Cam"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Skateboard"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Agatha's Soul Cauldron"", ""avg_count"": 1.0, ""percentage"": 88}, {""card_name"": ""Legion Extruder"", ""avg_count"": 1.0, ""percentage"": 90}, {""card_name"": ""The Filigree Sylex"", ""avg_count"": 1.0, ""percentage"": 67}, {""card_name"": ""Arena of Glory"", ""avg_count"": 1.0, ""percentage"": 79}, {""card_name"": ""Arid Mesa"", ""avg_count"": 1.0, ""percentage"": 42}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 1.2, ""percentage"": 77}, {""card_name"": ""Great Furnace"", ""avg_count"": 1.0, ""percentage"": 85}, {""card_name"": ""Mountain"", ""avg_count"": 1.0, ""percentage"": 83}, {""card_name"": ""Plateau"", ""avg_count"": 1.0, ""percentage"": 77}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.9, ""percentage"": 90}, {""card_name"": ""Seat of the Synod"", ""avg_count"": 1.4, ""percentage"": 96}, {""card_name"": ""Urza's Saga"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Volcanic Island"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Wooded Foothills"", ""avg_count"": 1.6, ""percentage"": 73}]","[{""card_name"": ""Tormod's Crypt"", ""avg_count"": 1.1, ""percentage"": 87}, {""card_name"": ""Consign to Memory"", ""avg_count"": 1.8, ""percentage"": 88}, {""card_name"": ""Flusterstorm"", ""avg_count"": 1.1, ""percentage"": 83}, {""card_name"": ""Haywire Mite"", ""avg_count"": 1.0, ""percentage"": 83}, {""card_name"": ""Lightning Bolt"", ""avg_count"": 1.2, ""percentage"": 65}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 77}, {""card_name"": ""Portable Hole"", ""avg_count"": 1.0, ""percentage"": 79}, {""card_name"": ""Pyroblast"", ""avg_count"": 1.3, ""percentage"": 46}, {""card_name"": ""Spell Pierce"", ""avg_count"": 1.9, ""percentage"": 81}, {""card_name"": ""Abrade"", ""avg_count"": 1.5, ""percentage"": 58}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 1.0, ""percentage"": 83}, {""card_name"": ""Ratchet Bomb"", ""avg_count"": 1.0, ""percentage"": 38}, {""card_name"": ""Rip Apart"", ""avg_count"": 1.0, ""percentage"": 35}, {""card_name"": ""Twinshot Sniper"", ""avg_count"": 1.0, ""percentage"": 81}]"
2026-08-11,Death And Taxes Yorion Black White 468d6491 E6a9 46c8 B9fb Da35bfca78fa,legacy,Death And Taxes Yorion Black White 468d6491 E6a9 46c8 B9fb Da35bfca78fa,,https://www.mtggoldfish.com/archetype/legacy-death-and-taxes-yorion-black-white-468d6491-e6a9-46c8-b9fb-da35bfca78fa,"[{""card_name"": ""Lion Sash"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Phelia, Exuberant Shepherd"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Stoneforge Mystic"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thalia, Guardian of Thraben"", ""avg_count"": 3.5, ""percentage"": 90}, {""card_name"": ""White Orchid Phantom"", ""avg_count"": 2.9, ""percentage"": 84}, {""card_name"": ""Cloak and Dagger, Entwined"", ""avg_count"": 1.1, ""percentage"": 74}, {""card_name"": ""Flickerwisp"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""Recruiter of the Guard"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Skyclave Apparition"", ""avg_count"": 2.4, ""percentage"": 100}, {""card_name"": ""Witch Enchanter"", ""avg_count"": 2.1, ""percentage"": 100}, {""card_name"": ""Overlord of the Balemurk"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Solitude"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Aether Vial"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Pre-War Formalwear"", ""avg_count"": 1.9, ""percentage"": 100}, {""card_name"": ""Meteor Sword"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Arid Mesa"", ""avg_count"": 2.1, ""percentage"": 94}, {""card_name"": ""Flooded Strand"", ""avg_count"": 2.1, ""percentage"": 61}, {""card_name"": ""Karakas"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Marsh Flats"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Plains"", ""avg_count"": 5.0, ""percentage"": 97}, {""card_name"": ""Prismatic Vista"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Scrubland"", ""avg_count"": 2.6, ""percentage"": 100}, {""card_name"": ""Shadowy Backstreet"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Swamp"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Windswept Heath"", ""avg_count"": 1.1, ""percentage"": 81}]","[{""card_name"": ""Deafening Silence"", ""avg_count"": 2.9, ""percentage"": 100}, {""card_name"": ""Erode"", ""avg_count"": 1.9, ""percentage"": 87}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.2, ""percentage"": 74}, {""card_name"": ""Containment Priest"", ""avg_count"": 1.0, ""percentage"": 90}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 2.3, ""percentage"": 100}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 2.8, ""percentage"": 100}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 1.1, ""percentage"": 90}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 1.3, ""percentage"": 65}]"
2026-08-11,Aluren,legacy,Aluren,,https://www.mtggoldfish.com/archetype/legacy-aluren,"[{""card_name"": ""Acererak the Archlich"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 3.6, ""percentage"": 95}, {""card_name"": ""Lotus Petal"", ""avg_count"": 3.9, ""percentage"": 95}, {""card_name"": ""Aluren"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Omniscience"", ""avg_count"": 2.3, ""percentage"": 83}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 3.7, ""percentage"": 98}, {""card_name"": ""Boseiju, Who Endures"", ""avg_count"": 1.0, ""percentage"": 95}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.3, ""percentage"": 93}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.2, ""percentage"": 86}, {""card_name"": ""Forest"", ""avg_count"": 1.0, ""percentage"": 90}, {""card_name"": ""Hedge Maze"", ""avg_count"": 1.9, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 1.6, ""percentage"": 90}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.4, ""percentage"": 90}, {""card_name"": ""Prismatic Vista"", ""avg_count"": 1.0, ""percentage"": 40}, {""card_name"": ""Tropical Island"", ""avg_count"": 2.4, ""percentage"": 100}]","[{""card_name"": ""Carpet of Flowers"", ""avg_count"": 3.2, ""percentage"": 100}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.4, ""percentage"": 93}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.4, ""percentage"": 60}, {""card_name"": ""Veil of Summer"", ""avg_count"": 1.8, ""percentage"": 79}, {""card_name"": ""Defense Grid"", ""avg_count"": 2.4, ""percentage"": 69}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 2.4, ""percentage"": 69}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.2, ""percentage"": 95}]"
2026-08-11,Azorius Control,legacy,Azorius Control,,https://www.mtggoldfish.com/archetype/legacy-azorius-control,"[{""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 4.0, ""percentage"": 93}, {""card_name"": ""Geist of Saint Traft"", ""avg_count"": 1.0, ""percentage"": 37}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.0, ""percentage"": 83}, {""card_name"": ""Narset, Parter of Veils"", ""avg_count"": 1.8, ""percentage"": 40}, {""card_name"": ""Teferi, Time Raveler"", ""avg_count"": 1.1, ""percentage"": 90}, {""card_name"": ""Flooded Strand"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 2.2, ""percentage"": 100}, {""card_name"": ""Meticulous Archive"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Mystic Sanctuary"", ""avg_count"": 1.0, ""percentage"": 93}, {""card_name"": ""Plains"", ""avg_count"": 1.1, ""percentage"": 100}, {""card_name"": ""Polluted Delta"", ""avg_count"": 2.0, ""percentage"": 73}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 2.0, ""percentage"": 93}, {""card_name"": ""Tundra"", ""avg_count"": 2.8, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 3.9, ""percentage"": 100}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 2.4, ""percentage"": 97}, {""card_name"": ""Erode"", ""avg_count"": 1.9, ""percentage"": 80}, {""card_name"": ""Flusterstorm"", ""avg_count"": 1.6, ""percentage"": 33}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.1, ""percentage"": 97}, {""card_name"": ""Containment Priest"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Meddling Mage"", ""avg_count"": 2.0, ""percentage"": 33}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 1.3, ""percentage"": 57}, {""card_name"": ""Triumph of Saint Katherine"", ""avg_count"": 2.5, ""percentage"": 57}, {""card_name"": ""Terminus"", ""avg_count"": 1.8, ""percentage"": 47}]"
2026-08-11,The Epic Storm,legacy,The Epic Storm,,https://www.mtggoldfish.com/archetype/legacy-the-epic-storm,"[{""card_name"": ""Hexing Squelcher"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Runehorn Hellkite"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Chrome Mox"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lion's Eye Diamond"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Mox Opal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""The Fantasticar"", ""avg_count"": 4.0, ""percentage"": 92}, {""card_name"": ""Song of Creation"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Badlands"", ""avg_count"": 1.9, ""percentage"": 95}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 2.1, ""percentage"": 86}, {""card_name"": ""Polluted Delta"", ""avg_count"": 2.1, ""percentage"": 84}, {""card_name"": ""Raucous Theater"", ""avg_count"": 1.0, ""percentage"": 89}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 2.9, ""percentage"": 95}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.0, ""percentage"": 92}, {""card_name"": ""Underground Sea"", ""avg_count"": 1.0, ""percentage"": 95}]","[{""card_name"": ""Boomerang Basics"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thoughtseize"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Beseech the Mirror"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Empty the Warrens"", ""avg_count"": 1.0, ""percentage"": 41}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 2.0, ""percentage"": 43}, {""card_name"": ""Tendrils of Agony"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Echo of Eons"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Approach of the Second Sun"", ""avg_count"": 1.0, ""percentage"": 89}, {""card_name"": ""Peer into the Abyss"", ""avg_count"": 1.0, ""percentage"": 100}]"
2026-08-11,Omni Tell,legacy,Omni Tell,,https://www.mtggoldfish.com/archetype/legacy-omni-tell,"[{""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 2.8, ""percentage"": 96}, {""card_name"": ""Emrakul, the Aeons Torn"", ""avg_count"": 1.4, ""percentage"": 96}, {""card_name"": ""Lotus Petal"", ""avg_count"": 2.9, ""percentage"": 75}, {""card_name"": ""Omniscience"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Boseiju, Who Endures"", ""avg_count"": 1.0, ""percentage"": 46}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.0, ""percentage"": 54}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.3, ""percentage"": 75}, {""card_name"": ""Forest"", ""avg_count"": 1.0, ""percentage"": 62}, {""card_name"": ""Hedge Maze"", ""avg_count"": 1.0, ""percentage"": 71}, {""card_name"": ""Island"", ""avg_count"": 2.5, ""percentage"": 92}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 3.6, ""percentage"": 88}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.7, ""percentage"": 96}, {""card_name"": ""Tropical Island"", ""avg_count"": 1.9, ""percentage"": 71}]","[{""card_name"": ""Boseiju, Who Endures"", ""avg_count"": 1.0, ""percentage"": 42}, {""card_name"": ""Carpet of Flowers"", ""avg_count"": 2.7, ""percentage"": 71}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.3, ""percentage"": 100}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.3, ""percentage"": 38}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.3, ""percentage"": 46}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.7, ""percentage"": 62}, {""card_name"": ""Hurkyl's Recall"", ""avg_count"": 1.0, ""percentage"": 38}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.5, ""percentage"": 50}, {""card_name"": ""Force of Vigor"", ""avg_count"": 1.9, ""percentage"": 33}, {""card_name"": ""Shared Summons"", ""avg_count"": 1.0, ""percentage"": 33}]"
2026-08-11,Eldrazi,legacy,Eldrazi,,https://www.mtggoldfish.com/archetype/legacy-eldrazi,"[{""card_name"": ""It That Heralds the End"", ""avg_count"": 2.8, ""percentage"": 41}, {""card_name"": ""Wastescape Battlemage"", ""avg_count"": 3.9, ""percentage"": 95}, {""card_name"": ""Eldrazi Linebreaker"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Glaring Fleshraker"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thought-Knot Seer"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Reality Smasher"", ""avg_count"": 3.4, ""percentage"": 91}, {""card_name"": ""Sire of Seven Deaths"", ""avg_count"": 1.2, ""percentage"": 64}, {""card_name"": ""Chalice of the Void"", ""avg_count"": 4.0, ""percentage"": 86}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thorn of Amethyst"", ""avg_count"": 3.0, ""percentage"": 55}, {""card_name"": ""Abundant Countryside"", ""avg_count"": 3.3, ""percentage"": 73}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Cavern of Souls"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.7, ""percentage"": 82}, {""card_name"": ""Eldrazi Temple"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Eye of Ugin"", ""avg_count"": 2.8, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 3.9, ""percentage"": 73}]","[{""card_name"": ""Disruptor Flute"", ""avg_count"": 2.9, ""percentage"": 82}, {""card_name"": ""Null Rod"", ""avg_count"": 2.1, ""percentage"": 68}, {""card_name"": ""Thorn of Amethyst"", ""avg_count"": 1.6, ""percentage"": 45}, {""card_name"": ""Dismember"", ""avg_count"": 2.2, ""percentage"": 77}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 2.7, ""percentage"": 50}, {""card_name"": ""Eldrazi Confluence"", ""avg_count"": 1.9, ""percentage"": 64}, {""card_name"": ""Leyline of the Void"", ""avg_count"": 4.0, ""percentage"": 41}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 2.4, ""percentage"": 41}]"
2026-08-11,Beanstalk Control Non Yorion,legacy,Beanstalk Control Non Yorion,,https://www.mtggoldfish.com/archetype/legacy-beanstalk-control-non-yorion,"[{""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 3.4, ""percentage"": 74}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 3.3, ""percentage"": 39}, {""card_name"": ""Phelia, Exuberant Shepherd"", ""avg_count"": 2.4, ""percentage"": 70}, {""card_name"": ""Quantum Riddler"", ""avg_count"": 3.5, ""percentage"": 87}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.5, ""percentage"": 52}, {""card_name"": ""Up the Beanstalk"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Leyline Binding"", ""avg_count"": 4.0, ""percentage"": 96}, {""card_name"": ""Bayou"", ""avg_count"": 1.0, ""percentage"": 39}, {""card_name"": ""Flooded Strand"", ""avg_count"": 4.0, ""percentage"": 96}, {""card_name"": ""Island"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Meticulous Archive"", ""avg_count"": 1.0, ""percentage"": 74}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Plains"", ""avg_count"": 1.0, ""percentage"": 91}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.2, ""percentage"": 57}, {""card_name"": ""Savannah"", ""avg_count"": 1.0, ""percentage"": 96}, {""card_name"": ""Tropical Island"", ""avg_count"": 1.8, ""percentage"": 100}, {""card_name"": ""Tundra"", ""avg_count"": 2.4, ""percentage"": 96}, {""card_name"": ""Underground Sea"", ""avg_count"": 1.0, ""percentage"": 43}, {""card_name"": ""Volcanic Island"", ""avg_count"": 1.1, ""percentage"": 61}, {""card_name"": ""Xander's Lounge"", ""avg_count"": 1.0, ""percentage"": 91}]","[{""card_name"": ""Carpet of Flowers"", ""avg_count"": 2.2, ""percentage"": 100}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.2, ""percentage"": 83}, {""card_name"": ""Deafening Silence"", ""avg_count"": 2.1, ""percentage"": 57}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.6, ""percentage"": 74}, {""card_name"": ""Pyroblast"", ""avg_count"": 1.7, ""percentage"": 52}, {""card_name"": ""Silent Gravestone"", ""avg_count"": 2.0, ""percentage"": 35}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.3, ""percentage"": 52}, {""card_name"": ""Containment Priest"", ""avg_count"": 1.5, ""percentage"": 83}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 2.0, ""percentage"": 87}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.4, ""percentage"": 48}]"
