date,deck_name,format,archetype,author,url,maindeck_cards,sideboard_cards
2026-09-01,Dimir Tempo,legacy,Dimir Tempo,,https://www.mtggoldfish.com/archetype/legacy-dimir-tempo,"[{""card_name"": ""Moonshadow"", ""avg_count"": 4.0, ""percentage"": 44}, {""card_name"": ""Nethergoyf"", ""avg_count"": 3.6, ""percentage"": 72}, {""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 3.9, ""percentage"": 57}, {""card_name"": ""Bilbo, Thief in the Night"", ""avg_count"": 3.4, ""percentage"": 65}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 3.5, ""percentage"": 53}, {""card_name"": ""Brazen Borrower"", ""avg_count"": 1.1, ""percentage"": 65}, {""card_name"": ""Mishra's Bauble"", ""avg_count"": 3.5, ""percentage"": 57}, {""card_name"": ""Kaito, Bane of Nightmares"", ""avg_count"": 1.9, ""percentage"": 54}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 1.3, ""percentage"": 53}, {""card_name"": ""Flooded Strand"", ""avg_count"": 2.1, ""percentage"": 77}, {""card_name"": ""Island"", ""avg_count"": 1.1, ""percentage"": 61}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 1.6, ""percentage"": 66}, {""card_name"": ""Polluted Delta"", ""avg_count"": 3.6, ""percentage"": 81}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.4, ""percentage"": 64}, {""card_name"": ""Swamp"", ""avg_count"": 1.0, ""percentage"": 62}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.1, ""percentage"": 97}, {""card_name"": ""Underground Sea"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Verdant Catacombs"", ""avg_count"": 1.5, ""percentage"": 34}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 2.3, ""percentage"": 98}, {""card_name"": ""Fatal Push"", ""avg_count"": 1.1, ""percentage"": 48}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.8, ""percentage"": 69}, {""card_name"": ""Nihil Spellbomb"", ""avg_count"": 1.7, ""percentage"": 47}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.7, ""percentage"": 52}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 2.5, ""percentage"": 47}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 1.9, ""percentage"": 61}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.9, ""percentage"": 99}, {""card_name"": ""Kaito, Bane of Nightmares"", ""avg_count"": 1.7, ""percentage"": 35}, {""card_name"": ""Massacre"", ""avg_count"": 1.7, ""percentage"": 61}, {""card_name"": ""Snuff Out"", ""avg_count"": 1.0, ""percentage"": 39}]"
2026-09-01,Tron,legacy,Tron,,https://www.mtggoldfish.com/archetype/legacy-tron,"[{""card_name"": ""Thundertrap Trainer"", ""avg_count"": 1.2, ""percentage"": 45}, {""card_name"": ""Cityscape Leveler"", ""avg_count"": 1.1, ""percentage"": 42}, {""card_name"": ""Chalice of the Void"", ""avg_count"": 3.9, ""percentage"": 39}, {""card_name"": ""Expedition Map"", ""avg_count"": 2.7, ""percentage"": 63}, {""card_name"": ""Giant's Boulder"", ""avg_count"": 1.6, ""percentage"": 40}, {""card_name"": ""Manifold Key"", ""avg_count"": 3.6, ""percentage"": 49}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 3.2, ""percentage"": 43}, {""card_name"": ""Grim Monolith"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Trinisphere"", ""avg_count"": 4.0, ""percentage"": 48}, {""card_name"": ""The One Ring"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Karn, the Great Creator"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ugin, Eye of the Storms"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 3.9, ""percentage"": 50}, {""card_name"": ""Island"", ""avg_count"": 1.1, ""percentage"": 51}, {""card_name"": ""Petrified Hamlet"", ""avg_count"": 4.0, ""percentage"": 90}, {""card_name"": ""Planar Nexus"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Urza's Mine"", ""avg_count"": 3.4, ""percentage"": 100}, {""card_name"": ""Urza's Power Plant"", ""avg_count"": 3.4, ""percentage"": 100}, {""card_name"": ""Urza's Tower"", ""avg_count"": 4.0, ""percentage"": 100}]","[{""card_name"": ""Karakas"", ""avg_count"": 1.0, ""percentage"": 40}, {""card_name"": ""Tormod's Crypt"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Liquimetal Coating"", ""avg_count"": 1.0, ""percentage"": 50}, {""card_name"": ""Dismember"", ""avg_count"": 2.0, ""percentage"": 65}, {""card_name"": ""Ensnaring Bridge"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 1.9, ""percentage"": 51}, {""card_name"": ""Force of Negation"", ""avg_count"": 2.0, ""percentage"": 43}, {""card_name"": ""Invasion Submersible"", ""avg_count"": 1.0, ""percentage"": 51}, {""card_name"": ""Mycosynth Lattice"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Cityscape Leveler"", ""avg_count"": 1.0, ""percentage"": 43}, {""card_name"": ""Extinguisher Battleship"", ""avg_count"": 1.0, ""percentage"": 88}, {""card_name"": ""Summon: Bahamut"", ""avg_count"": 3.5, ""percentage"": 86}]"
2026-09-01,Rakdos Reanimator,legacy,Rakdos Reanimator,,https://www.mtggoldfish.com/archetype/legacy-rakdos-reanimator,"[{""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Raph & Mikey, Troublemakers"", ""avg_count"": 1.1, ""percentage"": 100}, {""card_name"": ""Archon of Cruelty"", ""avg_count"": 2.3, ""percentage"": 100}, {""card_name"": ""Griselbrand"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Animate Dead"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Badlands"", ""avg_count"": 1.9, ""percentage"": 100}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 2.4, ""percentage"": 55}, {""card_name"": ""Polluted Delta"", ""avg_count"": 3.1, ""percentage"": 99}, {""card_name"": ""Raucous Theater"", ""avg_count"": 1.1, ""percentage"": 100}, {""card_name"": ""Swamp"", ""avg_count"": 2.7, ""percentage"": 100}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.1, ""percentage"": 95}, {""card_name"": ""Underground Sea"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""Verdant Catacombs"", ""avg_count"": 2.0, ""percentage"": 82}]","[{""card_name"": ""Abrade"", ""avg_count"": 1.4, ""percentage"": 56}, {""card_name"": ""Collective Brutality"", ""avg_count"": 1.8, ""percentage"": 59}, {""card_name"": ""Stronghold Gambit"", ""avg_count"": 3.6, ""percentage"": 92}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 3.4, ""percentage"": 49}, {""card_name"": ""Magus of the Moon"", ""avg_count"": 1.2, ""percentage"": 37}, {""card_name"": ""Show and Tell"", ""avg_count"": 3.6, ""percentage"": 95}, {""card_name"": ""Snuff Out"", ""avg_count"": 1.3, ""percentage"": 46}]"
2026-09-01,Boros Energy,legacy,Boros Energy,,https://www.mtggoldfish.com/archetype/legacy-boros-energy,"[{""card_name"": ""Guide of Souls"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ocelot Pride"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ajani, Nacatl Pariah"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Amped Raptor"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Belladonna Took"", ""avg_count"": 1.9, ""percentage"": 34}, {""card_name"": ""Hexing Squelcher"", ""avg_count"": 2.0, ""percentage"": 69}, {""card_name"": ""Sand Scout"", ""avg_count"": 3.0, ""percentage"": 93}, {""card_name"": ""Thalia, Guardian of Thraben"", ""avg_count"": 2.4, ""percentage"": 44}, {""card_name"": ""Voice of Victory"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Static Prison"", ""avg_count"": 2.4, ""percentage"": 96}, {""card_name"": ""Goblin Bombardment"", ""avg_count"": 2.1, ""percentage"": 100}, {""card_name"": ""Arid Mesa"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Elegant Parlor"", ""avg_count"": 1.1, ""percentage"": 97}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.8, ""percentage"": 72}, {""card_name"": ""Karakas"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Lazotep Quarry"", ""avg_count"": 2.0, ""percentage"": 96}, {""card_name"": ""Marsh Flats"", ""avg_count"": 2.0, ""percentage"": 80}, {""card_name"": ""Mountain"", ""avg_count"": 1.0, ""percentage"": 94}, {""card_name"": ""Plains"", ""avg_count"": 1.9, ""percentage"": 96}, {""card_name"": ""Plateau"", ""avg_count"": 2.3, ""percentage"": 100}, {""card_name"": ""Sunbaked Canyon"", ""avg_count"": 2.0, ""percentage"": 80}, {""card_name"": ""Wasteland"", ""avg_count"": 3.9, ""percentage"": 99}, {""card_name"": ""Windswept Heath"", ""avg_count"": 1.3, ""percentage"": 60}]","[{""card_name"": ""Deafening Silence"", ""avg_count"": 3.6, ""percentage"": 92}, {""card_name"": ""Pyroblast"", ""avg_count"": 2.0, ""percentage"": 79}, {""card_name"": ""Red Elemental Blast"", ""avg_count"": 1.7, ""percentage"": 54}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 2.1, ""percentage"": 64}, {""card_name"": ""Abrade"", ""avg_count"": 1.4, ""percentage"": 56}, {""card_name"": ""Containment Priest"", ""avg_count"": 2.1, ""percentage"": 92}, {""card_name"": ""Price of Progress"", ""avg_count"": 2.0, ""percentage"": 72}]"
2026-09-01,Death And Taxes Yorion Black White 468d6491 E6a9 46c8 B9fb Da35bfca78fa,legacy,Death And Taxes Yorion Black White 468d6491 E6a9 46c8 B9fb Da35bfca78fa,,https://www.mtggoldfish.com/archetype/legacy-death-and-taxes-yorion-black-white-468d6491-e6a9-46c8-b9fb-da35bfca78fa,"[{""card_name"": ""Lion Sash"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 2.2, ""percentage"": 68}, {""card_name"": ""Phelia, Exuberant Shepherd"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Stoneforge Mystic"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thalia, Guardian of Thraben"", ""avg_count"": 2.7, ""percentage"": 89}, {""card_name"": ""White Orchid Phantom"", ""avg_count"": 2.6, ""percentage"": 95}, {""card_name"": ""Cloak and Dagger, Entwined"", ""avg_count"": 1.0, ""percentage"": 88}, {""card_name"": ""Flickerwisp"", ""avg_count"": 1.1, ""percentage"": 91}, {""card_name"": ""Recruiter of the Guard"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Skyclave Apparition"", ""avg_count"": 2.1, ""percentage"": 100}, {""card_name"": ""Canoptek Scarab Swarm"", ""avg_count"": 1.0, ""percentage"": 35}, {""card_name"": ""Witch Enchanter"", ""avg_count"": 2.3, ""percentage"": 100}, {""card_name"": ""Overlord of the Balemurk"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Solitude"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Aether Vial"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Pre-War Formalwear"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Meteor Sword"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Arid Mesa"", ""avg_count"": 2.0, ""percentage"": 71}, {""card_name"": ""Flooded Strand"", ""avg_count"": 2.3, ""percentage"": 75}, {""card_name"": ""Karakas"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Marsh Flats"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Plains"", ""avg_count"": 4.9, ""percentage"": 98}, {""card_name"": ""Prismatic Vista"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Scrubland"", ""avg_count"": 2.5, ""percentage"": 100}, {""card_name"": ""Shadowy Backstreet"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Swamp"", ""avg_count"": 1.0, ""percentage"": 98}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Windswept Heath"", ""avg_count"": 1.1, ""percentage"": 65}]","[{""card_name"": ""Deafening Silence"", ""avg_count"": 3.0, ""percentage"": 95}, {""card_name"": ""Erode"", ""avg_count"": 1.9, ""percentage"": 89}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.3, ""percentage"": 57}, {""card_name"": ""Containment Priest"", ""avg_count"": 1.0, ""percentage"": 65}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 2.4, ""percentage"": 92}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 2.6, ""percentage"": 100}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 1.5, ""percentage"": 98}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 1.4, ""percentage"": 40}]"
2026-09-01,Azorius Tempo 9bd90024 E52f 4284 821d F037ed910a44,legacy,Azorius Tempo 9bd90024 E52f 4284 821d F037ed910a44,,https://www.mtggoldfish.com/archetype/legacy-azorius-tempo-9bd90024-e52f-4284-821d-f037ed910a44,"[{""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Phelia, Exuberant Shepherd"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Quantum Riddler"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.0, ""percentage"": 87}, {""card_name"": ""Flooded Strand"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 2.3, ""percentage"": 92}, {""card_name"": ""Karakas"", ""avg_count"": 1.1, ""percentage"": 48}, {""card_name"": ""Marsh Flats"", ""avg_count"": 1.0, ""percentage"": 55}, {""card_name"": ""Meticulous Archive"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 1.1, ""percentage"": 60}, {""card_name"": ""Mystic Sanctuary"", ""avg_count"": 1.0, ""percentage"": 77}, {""card_name"": ""Plains"", ""avg_count"": 1.1, ""percentage"": 92}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.6, ""percentage"": 88}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.2, ""percentage"": 75}, {""card_name"": ""Tundra"", ""avg_count"": 2.7, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}]","[{""card_name"": ""Hydroblast"", ""avg_count"": 1.3, ""percentage"": 73}, {""card_name"": ""Prismatic Ending"", ""avg_count"": 1.9, ""percentage"": 78}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.1, ""percentage"": 92}, {""card_name"": ""Celestial Purge"", ""avg_count"": 1.7, ""percentage"": 80}, {""card_name"": ""Containment Priest"", ""avg_count"": 1.9, ""percentage"": 93}, {""card_name"": ""Null Rod"", ""avg_count"": 1.0, ""percentage"": 38}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 2.1, ""percentage"": 95}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.5, ""percentage"": 88}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 1.0, ""percentage"": 40}, {""card_name"": ""Triumph of Saint Katherine"", ""avg_count"": 1.9, ""percentage"": 67}]"
2026-09-01,Aluren,legacy,Aluren,,https://www.mtggoldfish.com/archetype/legacy-aluren,"[{""card_name"": ""Acererak the Archlich"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 3.7, ""percentage"": 98}, {""card_name"": ""Lotus Petal"", ""avg_count"": 3.9, ""percentage"": 98}, {""card_name"": ""Aluren"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Omniscience"", ""avg_count"": 2.0, ""percentage"": 95}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 3.6, ""percentage"": 98}, {""card_name"": ""Boseiju, Who Endures"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.4, ""percentage"": 95}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.2, ""percentage"": 100}, {""card_name"": ""Forest"", ""avg_count"": 1.1, ""percentage"": 100}, {""card_name"": ""Hedge Maze"", ""avg_count"": 1.9, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 1.8, ""percentage"": 100}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.1, ""percentage"": 93}, {""card_name"": ""Prismatic Vista"", ""avg_count"": 1.0, ""percentage"": 54}, {""card_name"": ""Tropical Island"", ""avg_count"": 2.3, ""percentage"": 100}]","[{""card_name"": ""Carpet of Flowers"", ""avg_count"": 3.1, ""percentage"": 100}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.1, ""percentage"": 98}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.5, ""percentage"": 51}, {""card_name"": ""Veil of Summer"", ""avg_count"": 1.7, ""percentage"": 95}, {""card_name"": ""Defense Grid"", ""avg_count"": 2.0, ""percentage"": 83}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 1.0, ""percentage"": 44}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 2.3, ""percentage"": 88}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.2, ""percentage"": 76}]"
2026-09-01,Izzet Delver,legacy,Izzet Delver,,https://www.mtggoldfish.com/archetype/legacy-izzet-delver,"[{""card_name"": ""Delver of Secrets"", ""avg_count"": 3.6, ""percentage"": 55}, {""card_name"": ""Dragon's Rage Channeler"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.2, ""percentage"": 87}, {""card_name"": ""Mishra's Bauble"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Cori-Steel Cutter"", ""avg_count"": 3.4, ""percentage"": 81}, {""card_name"": ""Flooded Strand"", ""avg_count"": 2.2, ""percentage"": 84}, {""card_name"": ""Island"", ""avg_count"": 1.1, ""percentage"": 94}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 2.1, ""percentage"": 84}, {""card_name"": ""Polluted Delta"", ""avg_count"": 2.2, ""percentage"": 96}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 2.7, ""percentage"": 97}, {""card_name"": ""Thundering Falls"", ""avg_count"": 1.0, ""percentage"": 96}, {""card_name"": ""Volcanic Island"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 2.1, ""percentage"": 94}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.0, ""percentage"": 42}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.4, ""percentage"": 88}, {""card_name"": ""Meltdown"", ""avg_count"": 1.1, ""percentage"": 94}, {""card_name"": ""Pyroblast"", ""avg_count"": 2.6, ""percentage"": 97}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.6, ""percentage"": 90}, {""card_name"": ""Unholy Heat"", ""avg_count"": 1.5, ""percentage"": 84}, {""card_name"": ""Price of Progress"", ""avg_count"": 1.3, ""percentage"": 74}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.6, ""percentage"": 93}]"
2026-09-01,Beanstalk Control Non Yorion,legacy,Beanstalk Control Non Yorion,,https://www.mtggoldfish.com/archetype/legacy-beanstalk-control-non-yorion,"[{""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 3.9, ""percentage"": 93}, {""card_name"": ""Phelia, Exuberant Shepherd"", ""avg_count"": 2.6, ""percentage"": 88}, {""card_name"": ""Quantum Riddler"", ""avg_count"": 3.9, ""percentage"": 95}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.6, ""percentage"": 89}, {""card_name"": ""Up the Beanstalk"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Leyline Binding"", ""avg_count"": 4.0, ""percentage"": 96}, {""card_name"": ""Flooded Strand"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Meticulous Archive"", ""avg_count"": 1.0, ""percentage"": 98}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Plains"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.0, ""percentage"": 84}, {""card_name"": ""Savannah"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Tropical Island"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Tundra"", ""avg_count"": 2.6, ""percentage"": 100}, {""card_name"": ""Volcanic Island"", ""avg_count"": 1.0, ""percentage"": 80}, {""card_name"": ""Xander's Lounge"", ""avg_count"": 1.0, ""percentage"": 95}]","[{""card_name"": ""Carpet of Flowers"", ""avg_count"": 2.5, ""percentage"": 96}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.7, ""percentage"": 98}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.4, ""percentage"": 50}, {""card_name"": ""Pyroblast"", ""avg_count"": 1.9, ""percentage"": 73}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.1, ""percentage"": 43}, {""card_name"": ""Containment Priest"", ""avg_count"": 2.3, ""percentage"": 84}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 2.2, ""percentage"": 100}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.2, ""percentage"": 52}]"
2026-09-01,Doomsday,legacy,Doomsday,,https://www.mtggoldfish.com/archetype/legacy-doomsday,"[{""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 3.5, ""percentage"": 72}, {""card_name"": ""Thassa's Oracle"", ""avg_count"": 1.3, ""percentage"": 100}, {""card_name"": ""Street Wraith"", ""avg_count"": 1.3, ""percentage"": 100}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.0, ""percentage"": 47}, {""card_name"": ""Lion's Eye Diamond"", ""avg_count"": 1.1, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 2.4, ""percentage"": 100}, {""card_name"": ""Cavern of Souls"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.4, ""percentage"": 82}, {""card_name"": ""Island"", ""avg_count"": 1.3, ""percentage"": 75}, {""card_name"": ""Marsh Flats"", ""avg_count"": 1.4, ""percentage"": 52}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 1.3, ""percentage"": 80}, {""card_name"": ""Polluted Delta"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.3, ""percentage"": 77}, {""card_name"": ""Swamp"", ""avg_count"": 1.0, ""percentage"": 72}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.0, ""percentage"": 98}, {""card_name"": ""Underground Sea"", ""avg_count"": 3.7, ""percentage"": 100}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 1.4, ""percentage"": 42}, {""card_name"": ""Fatal Push"", ""avg_count"": 2.2, ""percentage"": 68}, {""card_name"": ""Bilbo, Thief in the Night"", ""avg_count"": 2.0, ""percentage"": 33}, {""card_name"": ""Dauthi Voidwalker"", ""avg_count"": 1.9, ""percentage"": 60}, {""card_name"": ""Long Goodbye"", ""avg_count"": 1.1, ""percentage"": 33}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 2.1, ""percentage"": 63}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 2.9, ""percentage"": 78}, {""card_name"": ""Force of Negation"", ""avg_count"": 2.2, ""percentage"": 95}, {""card_name"": ""Jace, Wielder of Mysteries"", ""avg_count"": 1.0, ""percentage"": 38}]"
