date,deck_name,format,archetype,author,url,maindeck_cards,sideboard_cards
2026-05-19,Dimir Tempo,legacy,Dimir Tempo,,https://www.mtggoldfish.com/archetype/legacy-dimir-tempo,"[{""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 3.9, ""percentage"": 96}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 3.4, ""percentage"": 95}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.1, ""percentage"": 88}, {""card_name"": ""Brazen Borrower"", ""avg_count"": 1.1, ""percentage"": 66}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 2.2, ""percentage"": 64}, {""card_name"": ""Nethergoyf"", ""avg_count"": 3.2, ""percentage"": 41}, {""card_name"": ""Kaito, Bane of Nightmares"", ""avg_count"": 1.4, ""percentage"": 58}, {""card_name"": ""Brainstorm"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ponder"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Thoughtseize"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Daze"", ""avg_count"": 2.8, ""percentage"": 100}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Fatal Push"", ""avg_count"": 3.5, ""percentage"": 99}, {""card_name"": ""Flow State"", ""avg_count"": 3.6, ""percentage"": 87}, {""card_name"": ""Snuff Out"", ""avg_count"": 1.3, ""percentage"": 87}, {""card_name"": ""Polluted Delta"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.1, ""percentage"": 100}, {""card_name"": ""Underground Sea"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 1.1, ""percentage"": 93}, {""card_name"": ""Swamp"", ""avg_count"": 1.0, ""percentage"": 91}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 1.3, ""percentage"": 66}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.3, ""percentage"": 66}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.3, ""percentage"": 64}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 1.3, ""percentage"": 62}, {""card_name"": ""Verdant Catacombs"", ""avg_count"": 1.2, ""percentage"": 48}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 2.7, ""percentage"": 98}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.9, ""percentage"": 95}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.9, ""percentage"": 92}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 1.7, ""percentage"": 74}, {""card_name"": ""Massacre"", ""avg_count"": 1.6, ""percentage"": 54}, {""card_name"": ""Sheoldred's Edict"", ""avg_count"": 1.5, ""percentage"": 53}, {""card_name"": ""Toxic Deluge"", ""avg_count"": 1.3, ""percentage"": 50}, {""card_name"": ""Dauthi Voidwalker"", ""avg_count"": 1.7, ""percentage"": 45}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.6, ""percentage"": 42}]"
2026-05-19,Izzet Delver,legacy,Izzet Delver,,https://www.mtggoldfish.com/archetype/legacy-izzet-delver,"[{""card_name"": ""Dragon's Rage Channeler"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Murktide Regent"", ""avg_count"": 2.4, ""percentage"": 96}, {""card_name"": ""Delver of Secrets"", ""avg_count"": 2.9, ""percentage"": 50}, {""card_name"": ""Brainstorm"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lightning Bolt"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ponder"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Daze"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Flow State"", ""avg_count"": 3.8, ""percentage"": 98}, {""card_name"": ""Unholy Heat"", ""avg_count"": 1.3, ""percentage"": 54}, {""card_name"": ""Preordain"", ""avg_count"": 1.2, ""percentage"": 42}, {""card_name"": ""Mishra's Bauble"", ""avg_count"": 3.7, ""percentage"": 99}, {""card_name"": ""Cori-Steel Cutter"", ""avg_count"": 3.6, ""percentage"": 84}, {""card_name"": ""Volcanic Island"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 1.0, ""percentage"": 95}, {""card_name"": ""Polluted Delta"", ""avg_count"": 2.5, ""percentage"": 95}, {""card_name"": ""Flooded Strand"", ""avg_count"": 2.3, ""percentage"": 91}, {""card_name"": ""Thundering Falls"", ""avg_count"": 1.0, ""percentage"": 91}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 2.4, ""percentage"": 88}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 2.2, ""percentage"": 79}, {""card_name"": ""Mystic Sanctuary"", ""avg_count"": 1.0, ""percentage"": 50}]","[{""card_name"": ""Pyroblast"", ""avg_count"": 2.8, ""percentage"": 99}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.0, ""percentage"": 95}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.9, ""percentage"": 95}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.8, ""percentage"": 88}, {""card_name"": ""Meltdown"", ""avg_count"": 1.1, ""percentage"": 82}, {""card_name"": ""Price of Progress"", ""avg_count"": 1.4, ""percentage"": 82}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.4, ""percentage"": 76}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.3, ""percentage"": 60}, {""card_name"": ""Unholy Heat"", ""avg_count"": 1.2, ""percentage"": 60}]"
2026-05-19,Tron,legacy,Tron,,https://www.mtggoldfish.com/archetype/legacy-tron,"[{""card_name"": ""Emrakul, the Aeons Torn"", ""avg_count"": 1.0, ""percentage"": 93}, {""card_name"": ""Cityscape Leveler"", ""avg_count"": 1.0, ""percentage"": 60}, {""card_name"": ""Karn, the Great Creator"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ugin, Eye of the Storms"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Kozilek's Command"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Candelabra of Tawnos"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Manifold Key"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Grim Monolith"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""The One Ring"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Trinisphere"", ""avg_count"": 3.9, ""percentage"": 99}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 99}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 2.2, ""percentage"": 97}, {""card_name"": ""Voltaic Key"", ""avg_count"": 1.0, ""percentage"": 91}, {""card_name"": ""Planar Nexus"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Urza's Mine"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Urza's Power Plant"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Urza's Saga"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Urza's Tower"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Urza's Workshop"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 99}]","[{""card_name"": ""Ensnaring Bridge"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Mycosynth Lattice"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Liquimetal Coating"", ""avg_count"": 1.0, ""percentage"": 99}, {""card_name"": ""Tormod's Crypt"", ""avg_count"": 1.0, ""percentage"": 98}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 2.9, ""percentage"": 96}, {""card_name"": ""Leyline of the Void"", ""avg_count"": 4.0, ""percentage"": 95}, {""card_name"": ""Cityscape Leveler"", ""avg_count"": 1.0, ""percentage"": 91}, {""card_name"": ""Dismember"", ""avg_count"": 2.0, ""percentage"": 66}, {""card_name"": ""Paradox Engine"", ""avg_count"": 1.0, ""percentage"": 53}, {""card_name"": ""Walking Ballista"", ""avg_count"": 1.0, ""percentage"": 34}]"
2026-05-19,Sneak And Show,legacy,Sneak And Show,,https://www.mtggoldfish.com/archetype/legacy-sneak-and-show,"[{""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Emrakul, the Aeons Torn"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Simian Spirit Guide"", ""avg_count"": 1.0, ""percentage"": 50}, {""card_name"": ""Archon of Cruelty"", ""avg_count"": 1.0, ""percentage"": 46}, {""card_name"": ""Brainstorm"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ponder"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Show and Tell"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Stock Up"", ""avg_count"": 3.5, ""percentage"": 100}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Flusterstorm"", ""avg_count"": 1.9, ""percentage"": 71}, {""card_name"": ""Daze"", ""avg_count"": 2.0, ""percentage"": 40}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Sneak Attack"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Omniscience"", ""avg_count"": 1.6, ""percentage"": 98}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 3.3, ""percentage"": 99}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.7, ""percentage"": 99}, {""card_name"": ""Volcanic Island"", ""avg_count"": 2.8, ""percentage"": 99}, {""card_name"": ""Island"", ""avg_count"": 1.9, ""percentage"": 95}, {""card_name"": ""Mountain"", ""avg_count"": 1.0, ""percentage"": 95}, {""card_name"": ""Thundering Falls"", ""avg_count"": 1.1, ""percentage"": 90}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 1.4, ""percentage"": 86}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.2, ""percentage"": 82}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.1, ""percentage"": 76}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 2.0, ""percentage"": 93}, {""card_name"": ""Hexing Squelcher"", ""avg_count"": 2.6, ""percentage"": 93}, {""card_name"": ""Brotherhood's End"", ""avg_count"": 1.1, ""percentage"": 85}, {""card_name"": ""Abrade"", ""avg_count"": 1.5, ""percentage"": 84}, {""card_name"": ""Magus of the Moon"", ""avg_count"": 1.3, ""percentage"": 64}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 1.1, ""percentage"": 60}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.5, ""percentage"": 50}, {""card_name"": ""Pyroblast"", ""avg_count"": 1.4, ""percentage"": 49}, {""card_name"": ""Red Elemental Blast"", ""avg_count"": 1.2, ""percentage"": 44}, {""card_name"": ""Leyline of the Void"", ""avg_count"": 3.7, ""percentage"": 37}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 1.4, ""percentage"": 36}]"
2026-05-19,Ocelot Pride Midrange,legacy,Ocelot Pride Midrange,,https://www.mtggoldfish.com/archetype/legacy-ocelot-pride-midrange,"[{""card_name"": ""Guide of Souls"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ocelot Pride"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ajani, Nacatl Pariah"", ""avg_count"": 4.0, ""percentage"": 97}, {""card_name"": ""Amped Raptor"", ""avg_count"": 4.0, ""percentage"": 97}, {""card_name"": ""Voice of Victory"", ""avg_count"": 3.7, ""percentage"": 97}, {""card_name"": ""Hexing Squelcher"", ""avg_count"": 2.8, ""percentage"": 77}, {""card_name"": ""Sand Scout"", ""avg_count"": 3.1, ""percentage"": 57}, {""card_name"": ""Thalia, Guardian of Thraben"", ""avg_count"": 2.6, ""percentage"": 38}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 3.2, ""percentage"": 36}, {""card_name"": ""Swords to Plowshares"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Cabal Therapy"", ""avg_count"": 3.0, ""percentage"": 36}, {""card_name"": ""Thoughtseize"", ""avg_count"": 3.2, ""percentage"": 36}, {""card_name"": ""Goblin Bombardment"", ""avg_count"": 2.0, ""percentage"": 97}, {""card_name"": ""Static Prison"", ""avg_count"": 2.3, ""percentage"": 63}, {""card_name"": ""Plains"", ""avg_count"": 1.4, ""percentage"": 100}, {""card_name"": ""Arid Mesa"", ""avg_count"": 4.0, ""percentage"": 99}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 99}, {""card_name"": ""Karakas"", ""avg_count"": 1.9, ""percentage"": 98}, {""card_name"": ""Elegant Parlor"", ""avg_count"": 1.1, ""percentage"": 97}, {""card_name"": ""Plateau"", ""avg_count"": 2.1, ""percentage"": 97}, {""card_name"": ""Marsh Flats"", ""avg_count"": 2.9, ""percentage"": 91}, {""card_name"": ""Lazotep Quarry"", ""avg_count"": 2.0, ""percentage"": 57}, {""card_name"": ""Mountain"", ""avg_count"": 1.0, ""percentage"": 57}, {""card_name"": ""Sunbaked Canyon"", ""avg_count"": 2.1, ""percentage"": 55}, {""card_name"": ""Badlands"", ""avg_count"": 1.0, ""percentage"": 36}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.6, ""percentage"": 36}, {""card_name"": ""Scrubland"", ""avg_count"": 1.9, ""percentage"": 36}, {""card_name"": ""Shadowy Backstreet"", ""avg_count"": 1.0, ""percentage"": 36}]","[{""card_name"": ""Pyroblast"", ""avg_count"": 2.1, ""percentage"": 84}, {""card_name"": ""Containment Priest"", ""avg_count"": 2.2, ""percentage"": 77}, {""card_name"": ""Leyline of the Void"", ""avg_count"": 3.8, ""percentage"": 73}, {""card_name"": ""Deafening Silence"", ""avg_count"": 3.0, ""percentage"": 72}, {""card_name"": ""Red Elemental Blast"", ""avg_count"": 1.3, ""percentage"": 45}, {""card_name"": ""Clarion Conqueror"", ""avg_count"": 1.8, ""percentage"": 44}, {""card_name"": ""Null Rod"", ""avg_count"": 1.7, ""percentage"": 41}]"
2026-05-19,Oops All Spells,legacy,Oops All Spells,,https://www.mtggoldfish.com/archetype/legacy-oops-all-spells,"[{""card_name"": ""Narcomoeba"", ""avg_count"": 2.7, ""percentage"": 100}, {""card_name"": ""Thassa's Oracle"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Boggart Trawler"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Elvish Spirit Guide"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Simian Spirit Guide"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Undercity Informer"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Balustrade Spy"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Poxwalkers"", ""avg_count"": 2.0, ""percentage"": 73}, {""card_name"": ""Pact of Negation"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Cabal Therapy"", ""avg_count"": 1.8, ""percentage"": 100}, {""card_name"": ""Dark Ritual"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Agadeem's Awakening"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Dread Return"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Fell the Profane"", ""avg_count"": 4.0, ""percentage"": 89}, {""card_name"": ""Cabal Ritual"", ""avg_count"": 3.7, ""percentage"": 83}, {""card_name"": ""Reanimate"", ""avg_count"": 1.8, ""percentage"": 74}, {""card_name"": ""Memory's Journey"", ""avg_count"": 1.0, ""percentage"": 74}, {""card_name"": ""Thoughtseize"", ""avg_count"": 3.6, ""percentage"": 67}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Jack-o'-Lantern"", ""avg_count"": 1.1, ""percentage"": 65}, {""card_name"": ""Chrome Mox"", ""avg_count"": 1.7, ""percentage"": 60}, {""card_name"": ""Bridge from Below"", ""avg_count"": 1.0, ""percentage"": 61}]","[{""card_name"": ""Goblin Charbelcher"", ""avg_count"": 3.9, ""percentage"": 76}, {""card_name"": ""Force of Vigor"", ""avg_count"": 4.0, ""percentage"": 52}, {""card_name"": ""Lion's Eye Diamond"", ""avg_count"": 4.0, ""percentage"": 42}]"
2026-05-19,Eldrazi,legacy,Eldrazi,,https://www.mtggoldfish.com/archetype/legacy-eldrazi,"[{""card_name"": ""Wastescape Battlemage"", ""avg_count"": 3.6, ""percentage"": 100}, {""card_name"": ""Glaring Fleshraker"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thought-Knot Seer"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Eldrazi Linebreaker"", ""avg_count"": 4.0, ""percentage"": 99}, {""card_name"": ""Reality Smasher"", ""avg_count"": 2.6, ""percentage"": 87}, {""card_name"": ""It That Heralds the End"", ""avg_count"": 2.9, ""percentage"": 83}, {""card_name"": ""Simian Spirit Guide"", ""avg_count"": 2.0, ""percentage"": 37}, {""card_name"": ""Broadside Bombardiers"", ""avg_count"": 2.0, ""percentage"": 36}, {""card_name"": ""Kozilek's Command"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Chalice of the Void"", ""avg_count"": 4.0, ""percentage"": 97}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Cavern of Souls"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Eldrazi Temple"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Eye of Ugin"", ""avg_count"": 3.2, ""percentage"": 100}, {""card_name"": ""Abundant Countryside"", ""avg_count"": 3.7, ""percentage"": 83}, {""card_name"": ""Petrified Hamlet"", ""avg_count"": 3.9, ""percentage"": 74}, {""card_name"": ""Wasteland"", ""avg_count"": 3.0, ""percentage"": 44}, {""card_name"": ""Mountain"", ""avg_count"": 1.0, ""percentage"": 36}]","[{""card_name"": ""Disruptor Flute"", ""avg_count"": 3.3, ""percentage"": 87}, {""card_name"": ""Null Rod"", ""avg_count"": 2.0, ""percentage"": 80}, {""card_name"": ""Dismember"", ""avg_count"": 2.3, ""percentage"": 76}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 2.3, ""percentage"": 63}, {""card_name"": ""Leyline of the Void"", ""avg_count"": 4.0, ""percentage"": 60}, {""card_name"": ""Warping Wail"", ""avg_count"": 1.9, ""percentage"": 49}]"
2026-05-19,Lands,legacy,Lands,,https://www.mtggoldfish.com/archetype/legacy-lands,"[{""card_name"": ""Crop Rotation"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Life from the Loam"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Malevolent Rumble"", ""avg_count"": 3.9, ""percentage"": 89}, {""card_name"": ""Mox Diamond"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Expedition Map"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 99}, {""card_name"": ""Skateboard"", ""avg_count"": 1.0, ""percentage"": 84}, {""card_name"": ""Sphere of Resistance"", ""avg_count"": 4.0, ""percentage"": 53}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 2.7, ""percentage"": 43}, {""card_name"": ""Soul-Guide Lantern"", ""avg_count"": 1.0, ""percentage"": 37}, {""card_name"": ""Exploration"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Bojuka Bog"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Boseiju, Who Endures"", ""avg_count"": 2.8, ""percentage"": 100}, {""card_name"": ""Dark Depths"", ""avg_count"": 2.7, ""percentage"": 100}, {""card_name"": ""Forest"", ""avg_count"": 1.2, ""percentage"": 100}, {""card_name"": ""Ghost Quarter"", ""avg_count"": 1.3, ""percentage"": 100}, {""card_name"": ""Karakas"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Maze of Ith"", ""avg_count"": 1.3, ""percentage"": 100}, {""card_name"": ""The Tabernacle at Pendrell Vale"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Thespian's Stage"", ""avg_count"": 3.5, ""percentage"": 100}, {""card_name"": ""Urza's Saga"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Yavimaya, Cradle of Growth"", ""avg_count"": 3.5, ""percentage"": 100}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 1.5, ""percentage"": 92}, {""card_name"": ""Blast Zone"", ""avg_count"": 1.0, ""percentage"": 59}, {""card_name"": ""Otawara, Soaring City"", ""avg_count"": 1.0, ""percentage"": 44}]","[{""card_name"": ""Force of Vigor"", ""avg_count"": 2.8, ""percentage"": 100}, {""card_name"": ""Endurance"", ""avg_count"": 2.3, ""percentage"": 96}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 2.2, ""percentage"": 91}, {""card_name"": ""Dismember"", ""avg_count"": 2.1, ""percentage"": 72}, {""card_name"": ""Damping Sphere"", ""avg_count"": 1.8, ""percentage"": 66}, {""card_name"": ""Choke"", ""avg_count"": 1.9, ""percentage"": 66}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 35}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.0, ""percentage"": 34}]"
2026-05-19,Doomsday,legacy,Doomsday,,https://www.mtggoldfish.com/archetype/legacy-doomsday,"[{""card_name"": ""Thassa's Oracle"", ""avg_count"": 1.5, ""percentage"": 100}, {""card_name"": ""Street Wraith"", ""avg_count"": 1.5, ""percentage"": 100}, {""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 3.7, ""percentage"": 40}, {""card_name"": ""Brainstorm"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Consider"", ""avg_count"": 1.1, ""percentage"": 100}, {""card_name"": ""Dark Ritual"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ponder"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thoughtseize"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Edge of Autumn"", ""avg_count"": 1.3, ""percentage"": 100}, {""card_name"": ""Doomsday"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Daze"", ""avg_count"": 2.6, ""percentage"": 99}, {""card_name"": ""Flow State"", ""avg_count"": 3.8, ""percentage"": 93}, {""card_name"": ""Lion's Eye Diamond"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 2.5, ""percentage"": 100}, {""card_name"": ""Polluted Delta"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Underground Sea"", ""avg_count"": 3.5, ""percentage"": 100}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.0, ""percentage"": 99}, {""card_name"": ""Cavern of Souls"", ""avg_count"": 1.0, ""percentage"": 98}, {""card_name"": ""Island"", ""avg_count"": 1.1, ""percentage"": 96}, {""card_name"": ""Flooded Strand"", ""avg_count"": 2.0, ""percentage"": 77}, {""card_name"": ""Swamp"", ""avg_count"": 1.0, ""percentage"": 68}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 2.1, ""percentage"": 65}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.0, ""percentage"": 43}, {""card_name"": ""Verdant Catacombs"", ""avg_count"": 1.0, ""percentage"": 35}]","[{""card_name"": ""Force of Negation"", ""avg_count"": 2.2, ""percentage"": 100}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 3.7, ""percentage"": 74}, {""card_name"": ""Consign to Memory"", ""avg_count"": 1.4, ""percentage"": 69}, {""card_name"": ""Dauthi Voidwalker"", ""avg_count"": 2.0, ""percentage"": 65}, {""card_name"": ""Fatal Push"", ""avg_count"": 1.9, ""percentage"": 52}, {""card_name"": ""Jace, Wielder of Mysteries"", ""avg_count"": 1.0, ""percentage"": 49}]"
