date,deck_name,format,archetype,author,url,maindeck_cards,sideboard_cards
2026-06-23,Death And Taxes Yorion Mono White D867cd0f 702e 45a2 A765 734174ae83d3,legacy,Death And Taxes Yorion Mono White D867cd0f 702e 45a2 A765 734174ae83d3,,https://www.mtggoldfish.com/archetype/legacy-death-and-taxes-yorion-mono-white-d867cd0f-702e-45a2-a765-734174ae83d3,"[{""card_name"": ""Lion Sash"", ""avg_count"": 1.0, ""percentage"": 98}, {""card_name"": ""Phelia, Exuberant Shepherd"", ""avg_count"": 3.8, ""percentage"": 90}, {""card_name"": ""Stoneforge Mystic"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thalia, Guardian of Thraben"", ""avg_count"": 3.8, ""percentage"": 93}, {""card_name"": ""White Orchid Phantom"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Flickerwisp"", ""avg_count"": 1.8, ""percentage"": 85}, {""card_name"": ""Recruiter of the Guard"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Skyclave Apparition"", ""avg_count"": 3.4, ""percentage"": 100}, {""card_name"": ""Canoptek Scarab Swarm"", ""avg_count"": 1.0, ""percentage"": 73}, {""card_name"": ""Witch Enchanter"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Solitude"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Swords to Plowshares"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Aether Vial"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 3.9, ""percentage"": 61}, {""card_name"": ""Pre-War Formalwear"", ""avg_count"": 1.6, ""percentage"": 100}, {""card_name"": ""Meteor Sword"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Eiganjo, Seat of the Empire"", ""avg_count"": 1.3, ""percentage"": 73}, {""card_name"": ""Flagstones of Trokair"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ghost Quarter"", ""avg_count"": 4.0, ""percentage"": 78}, {""card_name"": ""Karakas"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Plains"", ""avg_count"": 9.4, ""percentage"": 100}, {""card_name"": ""Shadowy Backstreet"", ""avg_count"": 1.2, ""percentage"": 66}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 100}]","[{""card_name"": ""Deafening Silence"", ""avg_count"": 3.1, ""percentage"": 98}, {""card_name"": ""Erode"", ""avg_count"": 1.8, ""percentage"": 68}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.0, ""percentage"": 56}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.9, ""percentage"": 66}, {""card_name"": ""Containment Priest"", ""avg_count"": 1.1, ""percentage"": 76}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 2.6, ""percentage"": 41}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 1.2, ""percentage"": 71}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 1.6, ""percentage"": 78}]"
2026-06-23,The Epic Storm,legacy,The Epic Storm,,https://www.mtggoldfish.com/archetype/legacy-the-epic-storm,"[{""card_name"": ""Hexing Squelcher"", ""avg_count"": 3.0, ""percentage"": 94}, {""card_name"": ""Runehorn Hellkite"", ""avg_count"": 1.0, ""percentage"": 91}, {""card_name"": ""Gaea's Will"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Brainstorm"", ""avg_count"": 3.7, ""percentage"": 91}, {""card_name"": ""Dark Ritual"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Gamble"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Veil of Summer"", ""avg_count"": 3.1, ""percentage"": 81}, {""card_name"": ""Burning Wish"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Beseech the Mirror"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Tendrils of Agony"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Echo of Eons"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Chrome Mox"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lion's Eye Diamond"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Mox Opal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Song of Creation"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Badlands"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 2.6, ""percentage"": 100}, {""card_name"": ""Commercial District"", ""avg_count"": 1.0, ""percentage"": 78}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 2.8, ""percentage"": 69}, {""card_name"": ""Taiga"", ""avg_count"": 1.0, ""percentage"": 78}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.0, ""percentage"": 72}, {""card_name"": ""Underground Sea"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""Verdant Catacombs"", ""avg_count"": 2.2, ""percentage"": 78}]","[{""card_name"": ""Boseiju, Who Endures"", ""avg_count"": 2.0, ""percentage"": 75}, {""card_name"": ""Boomerang Basics"", ""avg_count"": 3.1, ""percentage"": 94}, {""card_name"": ""Thoughtseize"", ""avg_count"": 3.3, ""percentage"": 100}, {""card_name"": ""Beseech the Mirror"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Empty the Warrens"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Tendrils of Agony"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Echo of Eons"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Approach of the Second Sun"", ""avg_count"": 1.0, ""percentage"": 75}, {""card_name"": ""Peer into the Abyss"", ""avg_count"": 1.0, ""percentage"": 94}]"
2026-06-23,Cradle Control,legacy,Cradle Control,,https://www.mtggoldfish.com/archetype/legacy-cradle-control,"[{""card_name"": ""Dryad Arbor"", ""avg_count"": 1.4, ""percentage"": 100}, {""card_name"": ""Birds of Paradise"", ""avg_count"": 3.1, ""percentage"": 100}, {""card_name"": ""Ignoble Hierarch"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Quirion Ranger"", ""avg_count"": 1.0, ""percentage"": 61}, {""card_name"": ""Sylvan Safekeeper"", ""avg_count"": 1.2, ""percentage"": 55}, {""card_name"": ""Badgermole Cub"", ""avg_count"": 4.0, ""percentage"": 97}, {""card_name"": ""Collector Ouphe"", ""avg_count"": 1.0, ""percentage"": 90}, {""card_name"": ""Fiend Artisan"", ""avg_count"": 1.1, ""percentage"": 68}, {""card_name"": ""Springheart Nantuko"", ""avg_count"": 2.8, ""percentage"": 65}, {""card_name"": ""Wight of the Reliquary"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Endurance"", ""avg_count"": 1.8, ""percentage"": 81}, {""card_name"": ""Icetill Explorer"", ""avg_count"": 1.0, ""percentage"": 65}, {""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Craterhoof Behemoth"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""Grist, the Hunger Tide"", ""avg_count"": 1.0, ""percentage"": 94}, {""card_name"": ""Green Sun's Zenith"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thoughtseize"", ""avg_count"": 2.9, ""percentage"": 35}, {""card_name"": ""Once Upon a Time"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Natural Order"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Ba Sing Se"", ""avg_count"": 1.0, ""percentage"": 87}, {""card_name"": ""Bayou"", ""avg_count"": 2.5, ""percentage"": 100}, {""card_name"": ""Bojuka Bog"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""Forest"", ""avg_count"": 1.5, ""percentage"": 100}, {""card_name"": ""Gaea's Cradle"", ""avg_count"": 2.9, ""percentage"": 100}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 2.2, ""percentage"": 42}, {""card_name"": ""Talon Gates of Madara"", ""avg_count"": 1.2, ""percentage"": 100}, {""card_name"": ""Underground Mortuary"", ""avg_count"": 1.0, ""percentage"": 55}, {""card_name"": ""Verdant Catacombs"", ""avg_count"": 3.2, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 3.2, ""percentage"": 94}, {""card_name"": ""Windswept Heath"", ""avg_count"": 2.0, ""percentage"": 97}, {""card_name"": ""Wooded Foothills"", ""avg_count"": 1.9, ""percentage"": 42}]","[{""card_name"": ""Talon Gates of Madara"", ""avg_count"": 1.0, ""percentage"": 48}, {""card_name"": ""Thoughtseize"", ""avg_count"": 2.9, ""percentage"": 97}, {""card_name"": ""Abrupt Decay"", ""avg_count"": 2.2, ""percentage"": 94}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 1.9, ""percentage"": 35}, {""card_name"": ""Gaddock Teeg"", ""avg_count"": 1.0, ""percentage"": 81}, {""card_name"": ""Endurance"", ""avg_count"": 1.7, ""percentage"": 52}, {""card_name"": ""Force of Vigor"", ""avg_count"": 2.2, ""percentage"": 90}, {""card_name"": ""Mindbreak Trap"", ""avg_count"": 2.4, ""percentage"": 52}, {""card_name"": ""Snuff Out"", ""avg_count"": 2.5, ""percentage"": 48}]"
2026-06-23,Affinity Stompy,legacy,Affinity Stompy,,https://www.mtggoldfish.com/archetype/legacy-affinity-stompy,"[{""card_name"": ""Patchwork Automaton"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Emry, Lurker of the Loch"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Pinnacle Emissary"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Memory Guardian"", ""avg_count"": 3.6, ""percentage"": 48}, {""card_name"": ""Kappa Cannoneer"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Sink into Stupor"", ""avg_count"": 3.5, ""percentage"": 93}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Chalice of the Void"", ""avg_count"": 2.9, ""percentage"": 41}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Mishra's Bauble"", ""avg_count"": 3.9, ""percentage"": 83}, {""card_name"": ""Mox Opal"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Urza's Bauble"", ""avg_count"": 3.8, ""percentage"": 76}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 79}, {""card_name"": ""Shadowspear"", ""avg_count"": 1.0, ""percentage"": 69}, {""card_name"": ""Skateboard"", ""avg_count"": 1.0, ""percentage"": 97}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 3.6, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 1.2, ""percentage"": 86}, {""card_name"": ""Seat of the Synod"", ""avg_count"": 3.9, ""percentage"": 83}, {""card_name"": ""Urza's Saga"", ""avg_count"": 4.0, ""percentage"": 100}]",
2026-06-23,Blue Artifacts,legacy,Blue Artifacts,,https://www.mtggoldfish.com/archetype/legacy-blue-artifacts,"[{""card_name"": ""Goblin Welder"", ""avg_count"": 4.0, ""percentage"": 89}, {""card_name"": ""Goblin Engineer"", ""avg_count"": 3.6, ""percentage"": 53}, {""card_name"": ""Emry, Lurker of the Loch"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Phyrexian Dragon Engine"", ""avg_count"": 1.0, ""percentage"": 42}, {""card_name"": ""Pinnacle Emissary"", ""avg_count"": 4.0, ""percentage"": 89}, {""card_name"": ""Kappa Cannoneer"", ""avg_count"": 2.7, ""percentage"": 42}, {""card_name"": ""Tezzeret, Cruel Captain"", ""avg_count"": 1.8, ""percentage"": 50}, {""card_name"": ""Sink into Stupor"", ""avg_count"": 3.4, ""percentage"": 42}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 47}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Mishra's Bauble"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Mox Opal"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Urza's Bauble"", ""avg_count"": 3.4, ""percentage"": 94}, {""card_name"": ""Chromatic Star"", ""avg_count"": 1.0, ""percentage"": 78}, {""card_name"": ""Sewer-veillance Cam"", ""avg_count"": 4.0, ""percentage"": 89}, {""card_name"": ""Skateboard"", ""avg_count"": 1.0, ""percentage"": 92}, {""card_name"": ""Agatha's Soul Cauldron"", ""avg_count"": 1.1, ""percentage"": 61}, {""card_name"": ""Legion Extruder"", ""avg_count"": 1.0, ""percentage"": 56}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 1.0, ""percentage"": 47}, {""card_name"": ""Great Furnace"", ""avg_count"": 3.4, ""percentage"": 53}, {""card_name"": ""Island"", ""avg_count"": 1.1, ""percentage"": 39}, {""card_name"": ""Mountain"", ""avg_count"": 1.0, ""percentage"": 53}, {""card_name"": ""Plateau"", ""avg_count"": 1.0, ""percentage"": 33}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 2.4, ""percentage"": 61}, {""card_name"": ""Seat of the Synod"", ""avg_count"": 3.2, ""percentage"": 67}, {""card_name"": ""Urza's Saga"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Volcanic Island"", ""avg_count"": 3.9, ""percentage"": 92}, {""card_name"": ""Wooded Foothills"", ""avg_count"": 1.1, ""percentage"": 47}]","[{""card_name"": ""Tormod's Crypt"", ""avg_count"": 1.2, ""percentage"": 78}, {""card_name"": ""Consign to Memory"", ""avg_count"": 2.7, ""percentage"": 50}, {""card_name"": ""Flusterstorm"", ""avg_count"": 2.7, ""percentage"": 58}, {""card_name"": ""Haywire Mite"", ""avg_count"": 1.0, ""percentage"": 72}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 72}, {""card_name"": ""Portable Hole"", ""avg_count"": 1.0, ""percentage"": 33}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 2.0, ""percentage"": 72}, {""card_name"": ""Dismember"", ""avg_count"": 2.2, ""percentage"": 47}]"
2026-06-23,Painter,legacy,Painter,,https://www.mtggoldfish.com/archetype/legacy-painter,"[{""card_name"": ""Goblin Welder"", ""avg_count"": 3.8, ""percentage"": 82}, {""card_name"": ""Goblin Engineer"", ""avg_count"": 3.8, ""percentage"": 82}, {""card_name"": ""Painter's Servant"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Phyrexian Dragon Engine"", ""avg_count"": 1.0, ""percentage"": 68}, {""card_name"": ""Simian Spirit Guide"", ""avg_count"": 2.8, ""percentage"": 43}, {""card_name"": ""Chaos Defiler"", ""avg_count"": 1.0, ""percentage"": 43}, {""card_name"": ""Karn, the Great Creator"", ""avg_count"": 2.3, ""percentage"": 43}, {""card_name"": ""Lightning Bolt"", ""avg_count"": 2.3, ""percentage"": 43}, {""card_name"": ""Pyroblast"", ""avg_count"": 3.9, ""percentage"": 82}, {""card_name"": ""Red Elemental Blast"", ""avg_count"": 2.3, ""percentage"": 50}, {""card_name"": ""Lotus Petal"", ""avg_count"": 2.2, ""percentage"": 96}, {""card_name"": ""Mox Opal"", ""avg_count"": 1.3, ""percentage"": 79}, {""card_name"": ""Grindstone"", ""avg_count"": 2.2, ""percentage"": 100}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 50}, {""card_name"": ""Sewer-veillance Cam"", ""avg_count"": 2.7, ""percentage"": 50}, {""card_name"": ""Skateboard"", ""avg_count"": 1.0, ""percentage"": 61}, {""card_name"": ""Soul-Guide Lantern"", ""avg_count"": 1.0, ""percentage"": 75}, {""card_name"": ""Agatha's Soul Cauldron"", ""avg_count"": 1.2, ""percentage"": 64}, {""card_name"": ""Legion Extruder"", ""avg_count"": 1.0, ""percentage"": 50}, {""card_name"": ""Melded Moxite"", ""avg_count"": 3.1, ""percentage"": 50}, {""card_name"": ""Ensnaring Bridge"", ""avg_count"": 1.0, ""percentage"": 71}, {""card_name"": ""Fable of the Mirror-Breaker"", ""avg_count"": 3.3, ""percentage"": 57}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Arena of Glory"", ""avg_count"": 1.0, ""percentage"": 57}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.9, ""percentage"": 43}, {""card_name"": ""Great Furnace"", ""avg_count"": 2.3, ""percentage"": 82}, {""card_name"": ""Mountain"", ""avg_count"": 4.5, ""percentage"": 75}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.7, ""percentage"": 39}, {""card_name"": ""Urza's Saga"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Volcanic Island"", ""avg_count"": 1.5, ""percentage"": 39}, {""card_name"": ""Wooded Foothills"", ""avg_count"": 1.5, ""percentage"": 36}]","[{""card_name"": ""Tormod's Crypt"", ""avg_count"": 1.2, ""percentage"": 36}, {""card_name"": ""Pithing Needle"", ""avg_count"": 1.0, ""percentage"": 50}, {""card_name"": ""Abrade"", ""avg_count"": 1.8, ""percentage"": 57}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 1.8, ""percentage"": 79}, {""card_name"": ""Blood Moon"", ""avg_count"": 1.8, ""percentage"": 43}, {""card_name"": ""Ensnaring Bridge"", ""avg_count"": 1.0, ""percentage"": 54}, {""card_name"": ""Magus of the Moon"", ""avg_count"": 1.3, ""percentage"": 43}, {""card_name"": ""Fury"", ""avg_count"": 2.8, ""percentage"": 57}]"
2026-06-23,Death And Taxes Yorion Black White 468d6491 E6a9 46c8 B9fb Da35bfca78fa,legacy,Death And Taxes Yorion Black White 468d6491 E6a9 46c8 B9fb Da35bfca78fa,,https://www.mtggoldfish.com/archetype/legacy-death-and-taxes-yorion-black-white-468d6491-e6a9-46c8-b9fb-da35bfca78fa,,"[{""card_name"": ""Deafening Silence"", ""avg_count"": 2.5, ""percentage"": 91}, {""card_name"": ""Erode"", ""avg_count"": 1.8, ""percentage"": 86}, {""card_name"": ""Grafdigger's Cage"", ""avg_count"": 1.1, ""percentage"": 36}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.1, ""percentage"": 73}, {""card_name"": ""Containment Priest"", ""avg_count"": 1.0, ""percentage"": 59}, {""card_name"": ""Disruptor Flute"", ""avg_count"": 3.1, ""percentage"": 91}, {""card_name"": ""Wrath of the Skies"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Faerie Macabre"", ""avg_count"": 1.1, ""percentage"": 91}]"
2026-06-23,Oops All Spells,legacy,Oops All Spells,,https://www.mtggoldfish.com/archetype/legacy-oops-all-spells,"[{""card_name"": ""Wild Cantor"", ""avg_count"": 1.0, ""percentage"": 58}, {""card_name"": ""Narcomoeba"", ""avg_count"": 3.2, ""percentage"": 100}, {""card_name"": ""Thassa's Oracle"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Boggart Trawler"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Elvish Spirit Guide"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Poxwalkers"", ""avg_count"": 1.0, ""percentage"": 74}, {""card_name"": ""Simian Spirit Guide"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Balustrade Spy"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Disciple of Freyalise"", ""avg_count"": 1.1, ""percentage"": 79}, {""card_name"": ""Pact of Negation"", ""avg_count"": 4.0, ""percentage"": 95}, {""card_name"": ""Summoner's Pact"", ""avg_count"": 4.0, ""percentage"": 58}, {""card_name"": ""Cabal Therapy"", ""avg_count"": 1.8, ""percentage"": 100}, {""card_name"": ""Dark Ritual"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Reanimate"", ""avg_count"": 1.2, ""percentage"": 79}, {""card_name"": ""Thoughtseize"", ""avg_count"": 4.0, ""percentage"": 37}, {""card_name"": ""Cabal Ritual"", ""avg_count"": 3.9, ""percentage"": 95}, {""card_name"": ""Lively Dirge"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Memory's Journey"", ""avg_count"": 1.0, ""percentage"": 74}, {""card_name"": ""Agadeem's Awakening"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Dread Return"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Fell the Profane"", ""avg_count"": 2.8, ""percentage"": 68}, {""card_name"": ""Chrome Mox"", ""avg_count"": 2.1, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Jack-o'-Lantern"", ""avg_count"": 1.0, ""percentage"": 42}, {""card_name"": ""Bridge from Below"", ""avg_count"": 1.0, ""percentage"": 79}]","[{""card_name"": ""Thoughtseize"", ""avg_count"": 3.0, ""percentage"": 53}, {""card_name"": ""Force of Vigor"", ""avg_count"": 4.0, ""percentage"": 74}, {""card_name"": ""Foundation Breaker"", ""avg_count"": 1.0, ""percentage"": 63}, {""card_name"": ""Goblin Charbelcher"", ""avg_count"": 3.7, ""percentage"": 37}, {""card_name"": ""Leyline of Sanctity"", ""avg_count"": 4.0, ""percentage"": 68}, {""card_name"": ""Disruptive Stormbrood"", ""avg_count"": 1.0, ""percentage"": 58}, {""card_name"": ""Disciple of Freyalise"", ""avg_count"": 1.9, ""percentage"": 68}]"
2026-06-23,Aluren,legacy,Aluren,,https://www.mtggoldfish.com/archetype/legacy-aluren,"[{""card_name"": ""Acererak the Archlich"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Atraxa, Grand Unifier"", ""avg_count"": 3.4, ""percentage"": 100}, {""card_name"": ""Emrakul, the Aeons Torn"", ""avg_count"": 1.0, ""percentage"": 57}, {""card_name"": ""Brainstorm"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Ponder"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Veil of Summer"", ""avg_count"": 2.1, ""percentage"": 100}, {""card_name"": ""Show and Tell"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Stock Up"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Lotus Petal"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Aluren"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Omniscience"", ""avg_count"": 2.4, ""percentage"": 100}, {""card_name"": ""Ancient Tomb"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Boseiju, Who Endures"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""City of Traitors"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.3, ""percentage"": 95}, {""card_name"": ""Forest"", ""avg_count"": 1.0, ""percentage"": 90}, {""card_name"": ""Hedge Maze"", ""avg_count"": 2.0, ""percentage"": 100}, {""card_name"": ""Island"", ""avg_count"": 1.5, ""percentage"": 90}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Polluted Delta"", ""avg_count"": 1.2, ""percentage"": 90}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.1, ""percentage"": 43}, {""card_name"": ""Tropical Island"", ""avg_count"": 2.5, ""percentage"": 100}]",
2026-06-23,Dimir Control,legacy,Dimir Control,,https://www.mtggoldfish.com/archetype/legacy-dimir-control,"[{""card_name"": ""Tamiyo, Inquisitive Student"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Orcish Bowmasters"", ""avg_count"": 3.8, ""percentage"": 100}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 2.4, ""percentage"": 62}, {""card_name"": ""Brazen Borrower"", ""avg_count"": 1.0, ""percentage"": 38}, {""card_name"": ""Murktide Regent"", ""avg_count"": 1.9, ""percentage"": 67}, {""card_name"": ""Kaito, Bane of Nightmares"", ""avg_count"": 1.8, ""percentage"": 100}, {""card_name"": ""Brainstorm"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Fatal Push"", ""avg_count"": 3.7, ""percentage"": 100}, {""card_name"": ""Ponder"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Thoughtseize"", ""avg_count"": 3.5, ""percentage"": 100}, {""card_name"": ""Flow State"", ""avg_count"": 3.9, ""percentage"": 100}, {""card_name"": ""Sheoldred's Edict"", ""avg_count"": 1.0, ""percentage"": 52}, {""card_name"": ""Toxic Deluge"", ""avg_count"": 1.7, ""percentage"": 52}, {""card_name"": ""Snuff Out"", ""avg_count"": 1.3, ""percentage"": 52}, {""card_name"": ""Force of Will"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Back to Basics"", ""avg_count"": 2.0, ""percentage"": 38}, {""card_name"": ""Bloodstained Mire"", ""avg_count"": 1.6, ""percentage"": 52}, {""card_name"": ""Flooded Strand"", ""avg_count"": 1.1, ""percentage"": 67}, {""card_name"": ""Island"", ""avg_count"": 2.4, ""percentage"": 100}, {""card_name"": ""Misty Rainforest"", ""avg_count"": 1.0, ""percentage"": 38}, {""card_name"": ""Mystic Sanctuary"", ""avg_count"": 1.0, ""percentage"": 43}, {""card_name"": ""Polluted Delta"", ""avg_count"": 4.0, ""percentage"": 100}, {""card_name"": ""Prismatic Vista"", ""avg_count"": 4.0, ""percentage"": 38}, {""card_name"": ""Scalding Tarn"", ""avg_count"": 1.4, ""percentage"": 48}, {""card_name"": ""Swamp"", ""avg_count"": 1.5, ""percentage"": 100}, {""card_name"": ""Undercity Sewers"", ""avg_count"": 1.0, ""percentage"": 100}, {""card_name"": ""Underground Sea"", ""avg_count"": 3.0, ""percentage"": 100}, {""card_name"": ""Wasteland"", ""avg_count"": 4.0, ""percentage"": 62}]","[{""card_name"": ""Consign to Memory"", ""avg_count"": 2.7, ""percentage"": 100}, {""card_name"": ""Hydroblast"", ""avg_count"": 1.9, ""percentage"": 71}, {""card_name"": ""Surgical Extraction"", ""avg_count"": 1.2, ""percentage"": 81}, {""card_name"": ""Damping Sphere"", ""avg_count"": 1.6, ""percentage"": 48}, {""card_name"": ""Null Rod"", ""avg_count"": 1.6, ""percentage"": 33}, {""card_name"": ""Sheoldred's Edict"", ""avg_count"": 1.0, ""percentage"": 62}, {""card_name"": ""Unlicensed Hearse"", ""avg_count"": 1.3, ""percentage"": 52}, {""card_name"": ""Barrowgoyf"", ""avg_count"": 1.9, ""percentage"": 48}, {""card_name"": ""Brazen Borrower"", ""avg_count"": 1.0, ""percentage"": 38}, {""card_name"": ""Force of Negation"", ""avg_count"": 1.9, ""percentage"": 71}, {""card_name"": ""Toxic Deluge"", ""avg_count"": 1.6, ""percentage"": 48}, {""card_name"": ""Massacre"", ""avg_count"": 1.2, ""percentage"": 76}]"
